A,B,C,D,E,F,G,Predicted_SpecificSE
1.384108230129126,1.5815868852060078,0.2147536223711619,2.1303261463523198,0.27758883193630607,0.2642960745076352,0.25564375119466515,423051584.0
1.31153831936044,1.5521970077766813,0.2312152851080484,2.1287313478504237,0.2739295980918159,0.2682544754742817,0.26095762978146225,422536288.0
1.3107629284692586,1.5517728688238779,0.23332121004113832,2.128943500384198,0.27368639379957044,0.26753304793919597,0.2607186143507468,422536288.0
1.311661161779297,1.556712433385595,0.20714509441006138,2.132440362595378,0.27794298262060957,0.26733201688193453,0.26151941836035353,422464576.0
1.3182452988406264,1.5584553236322565,0.2319469536432338,2.1592870336675007,0.2738571916024983,0.26758577325219757,0.2605878530561975,422407360.0
1.3090918367846345,1.5566610129604606,0.2359943310766742,2.1322414779639907,0.2741514858713126,0.2677871158972873,0.2612047388168924,422383200.0
1.3242541733454198,1.5758509827267924,0.20438893822592097,2.130692893981149,0.27497641423512376,0.26732497986730086,0.2604685406328931,422150432.0
1.3245394614366608,1.5628634636241907,0.20677378298704804,2.128896323823574,0.2747875917926088,0.2667691374368165,0.26047164198960543,422101312.0
1.3193706282305944,1.564435413214936,0.20671821895706255,2.146945090938088,0.2749121717539769,0.26764041282769235,0.26098465882694766,422101312.0
1.31937085549987,1.5747588888292035,0.20650091791043787,2.1620343707751144,0.2748695507019162,0.26718326943718224,0.26126770771976926,421991040.0
