A,B,C,D,E,F,G,Predicted_SpecificSE
1.248285495715616,1.6192093080365484,0.39064735713695503,3.2517531205811236,0.24584890654573163,0.2332090765526174,0.2294109015472063,410238272.0
1.3358500422979327,1.7838259472758062,0.29820225075907225,2.489664309116971,0.23554967651866057,0.22277273067895462,0.1729917422536456,409664352.0
1.1636850517660045,1.6838103904600814,0.2801402443735498,2.446702094875885,0.2507001746764791,0.2583333998744023,0.15905844645528475,409575264.0
1.2797438555696383,1.7217758427775034,0.2894627686375755,2.3345016154447484,0.2422656117863436,0.2503779684400474,0.16249353054836385,409570592.0
1.2800253761857328,1.7102348966793763,0.2906547865308651,2.2233540875809963,0.24385233686399144,0.24184832039315315,0.1874956325944048,409390176.0
1.280098898310363,1.7542402651963072,0.3108754178708196,2.2451059763634813,0.24210497464791148,0.25024961407994323,0.1628206220514012,409365952.0
0.9821555916560156,1.681104521348623,0.3102450405132797,2.3536362910894058,0.252767287523552,0.2549656929900582,0.14424306410893986,409234816.0
1.3371479879355204,1.7918617857466088,0.3250788361006082,2.3889568736963773,0.23478973365120426,0.22307552304542794,0.18590304903348284,408631872.0
1.3163204304539105,1.7185828080017522,0.2712316125776365,2.5582931031135523,0.22642308018982266,0.24179266666867846,0.17273123534128343,408525120.0
1.2277404975235373,1.6819734674311824,0.1649584143101997,3.4442817594221156,0.24822852797829728,0.23698630572906543,0.22377890158935448,408422272.0
1.1929339679296618,1.61321807972163,0.4039006214942451,3.459423165854717,0.23810620399353666,0.23754539911104453,0.22067585506272078,408409824.0
1.3043887972196302,1.7427279592232812,0.199345529036971,3.083541631820745,0.26092235943446895,0.175085884837618,0.16126489243624123,407951264.0
1.1128454504504597,1.6150255772368785,0.19797842095833554,3.3800399863000425,0.22534070228524544,0.20584000082566814,0.19846001073626138,407871904.0
1.2221730018637504,1.6696661091688132,0.2532489406458238,3.418679305828464,0.24861437481340054,0.24090570004469242,0.22226747628551613,407514976.0
1.2454147549508392,1.6624913092429068,0.24122709355469896,3.257559074467752,0.2463778982702675,0.23362376070196578,0.2274484940857779,407312928.0
1.1337814005410003,1.6683448491714152,0.2352150719433374,3.209525728700012,0.24590636131096846,0.23334776152239142,0.23264475916399266,407164576.0
1.2870734201393756,1.77670238339423,0.3279037599177202,2.1673747928033773,0.23237653171201286,0.21815218199042813,0.18837003791066975,406630624.0
1.3285915748940849,1.644108917046255,0.2877777454226361,2.2086940170790603,0.25960971838428953,0.12507628663616405,0.1608884364892496,406445280.0
1.2136629489044277,1.6987807450777863,0.1587752964780347,3.388054838842151,0.2413353004148086,0.22959908487206807,0.22731707051599218,406244544.0
1.1468532339887263,1.778170747045195,0.16472937734227364,3.183786694825958,0.2504379703672665,0.2564956789314431,0.21426321926874584,405724960.0
1.1626120877530943,1.6164368386995742,0.4490915579998428,3.5129880822524706,0.23825672282534807,0.2619700237395299,0.21253547842264486,405571776.0
1.287872533033047,1.611627820432182,0.3342412610967491,2.211812411712073,0.19864140207114642,0.24728731874704,0.15892962763894905,403577024.0
1.2625228184618549,1.6112530459256191,0.42140967516295824,3.5474574047606797,0.2282451771592745,0.24493242766808454,0.23904900427760323,403426176.0
1.186468022347743,1.7179734406160854,0.3666374494324185,3.408388347075343,0.2367453276166258,0.23724538519285307,0.20977770621177214,403142336.0
1.0860670339421516,1.7875224610881502,0.21818263115118836,3.139532784399421,0.23144880120731715,0.1809981622747911,0.16610059535225083,402721184.0
0.9544926443444223,1.7406087811382724,0.4026313248239355,3.4591802818382407,0.25243041427749396,0.2543589346885512,0.2398706583405149,402690464.0
1.2952530686490342,1.6247644202605176,0.3773288239007316,3.3341481727730766,0.22346363249360365,0.20453555569772594,0.20052023200793606,402660512.0
1.1535998300134989,1.8092944296918734,0.3862296468565575,2.2022982373952935,0.2563011459891347,0.25330472241353513,0.1443204794134177,400982816.0
1.2963477531469676,1.615682929016058,0.3814901456923366,3.369990482156543,0.2029139735950684,0.1860210495668346,0.1970590427614332,400612832.0
1.0944242815260592,1.7523155989133459,0.21883638540628694,2.8523890131839655,0.25754824458188424,0.14850300427081065,0.1763447074623867,399261888.0
1.0475563562461043,1.7599302526154403,0.2163871541337036,2.811051306692554,0.26021162593042924,0.15099021155841738,0.18296240466976785,398444064.0
1.3414864286909531,1.6460716867978364,0.2933313307992802,2.2161681692002677,0.17694736543905232,0.22850165900554234,0.15792098314495992,398341504.0
0.631746656617733,1.7372238269784608,0.10036229016757467,3.3228072912000357,0.23051586134064353,0.2389026834306191,0.23484897652820358,397770560.0
1.3560058033705316,1.7446096447942303,0.2388747987003358,3.0574602628632506,0.23616592359509175,0.14028493770087558,0.19191983123538411,397649184.0
1.293836479871397,1.71220573907142,0.3377463043060573,3.333346293194635,0.2206517830513995,0.21148395909492526,0.2009490530763907,397615808.0
1.3239614208040205,1.8437075843605304,0.1988386479535118,2.7041768174582685,0.2587884949041136,0.26937746036779237,0.22735169657944074,397232992.0
1.3149195649512684,1.8602694152374328,0.2701119121766516,2.595577419521336,0.2279518605404195,0.22492462468679458,0.17356729850096717,396451872.0
1.3407406139068445,1.8249306546481519,0.2850772581603892,2.4850595264633535,0.2166429506486124,0.2211272032258292,0.18420940168586333,394689376.0
0.7592666142572843,1.696146055773144,0.25839267476249517,2.9515286708728308,0.21401801010983829,0.23382596932208402,0.17372852285316684,393771264.0
1.0188718537838204,1.7001997635874249,0.3151072233633687,3.335512712805321,0.20038992511975667,0.16983719983667156,0.15593172934900346,393149120.0
1.2312671516154594,1.6754396220106784,0.18890662852871787,3.5343452355802296,0.19438825054969483,0.20225636334452496,0.21946596479084254,392941472.0
1.1237540170166394,1.804193467903592,0.270510381847026,3.1039356933104556,0.21222955808826932,0.12940567804302316,0.2059126252345683,389434656.0
1.1983751016331963,1.8157250875014355,0.4331115688361307,3.420900244946562,0.22142120589702124,0.21384786009365214,0.20863577739176006,387428384.0
1.0978948769793904,1.8528469318100507,0.1793795534857527,3.247985488616724,0.26167739441251947,0.1443102613263515,0.1631788790761285,385408928.0
1.353761476212169,1.8904356661362285,0.30399775698567744,2.401194970012082,0.2349818454389924,0.22405607532242397,0.17226363208797751,385239136.0
1.259526948964439,1.694295581002987,0.12228615703378377,3.2726904467369002,0.17746865058442457,0.2517704395675432,0.23275906146492226,385135552.0
1.358406999147704,1.9521684748744916,0.3019489663587239,2.451324387382685,0.24722367747312374,0.20899046990521117,0.16817195883090144,383016256.0
1.1084699001300455,1.9196846386654458,0.17042131258823018,3.1508284464384375,0.2707544653879852,0.19235237736588137,0.24683776205787,381577568.0
0.9980670937726976,1.7937408987205743,0.19364810084457898,3.4629178411754276,0.18396725977550263,0.17046201712597653,0.19149636182678595,381282944.0
1.3437692542369895,1.6489872396093408,0.27129514228307416,2.241949482905949,0.14403163419029041,0.23349187603758878,0.15370006367857078,381015392.0
1.270743115959147,1.6904531751644276,0.3166114537204093,2.1500280151193536,0.16417792715509777,0.26325261637033764,0.15228723770198144,380530272.0
1.2361605253347092,1.9718559402647005,0.2207259341827275,2.5177549405324116,0.24111454362497192,0.18534718415211343,0.1418358575375067,380477280.0
1.2659149608409097,1.986015123558686,0.3417918429430976,2.1749536959541826,0.25552342444651743,0.26184345071191323,0.13380451841419636,380135616.0
1.2007915936231,2.0632132312757534,0.29855265038205014,2.8624519530844306,0.2735292358320805,0.16369049024828294,0.14960283749636857,379526336.0
1.0433562178055216,1.9342699198542173,0.14545277050934685,3.1733964304106608,0.25423772204062955,0.1883946330195629,0.1785989414480495,378725856.0
0.5653662951433657,1.9148396919899031,0.2137687380920755,2.9618630249026077,0.26852351360208976,0.19582058704627725,0.2529106977080538,377804512.0
1.1525705450352026,1.8924773897784446,0.3420648236740617,2.775932527222813,0.214620393208325,0.19526138812915808,0.16629787625273687,377150784.0
1.3437044384846228,2.149785514652209,0.2296330716450134,2.2490661183551435,0.2741995885588455,0.23105936969569416,0.16930551207805147,376123488.0
1.3288142077354894,2.132909439823423,0.3254633627583476,2.3338157348333115,0.24299777997237904,0.2309584651792548,0.180289297394149,375709056.0
0.7985174524429184,2.113383121886496,0.32058704615681927,2.7060909181681736,0.24367529821501527,0.21957016028598245,0.1771943430058657,375526368.0
1.2055917585611322,2.2050528208950557,0.3133485143144935,2.1485961189361182,0.26125817887392155,0.26355261856041523,0.15658704224997155,374172224.0
1.2344267542257494,2.037157995388597,0.35230443565713726,2.2889963354740583,0.2107594750237793,0.20082095413677903,0.15828104468052206,374075168.0
0.48779828418530186,2.047905163666731,0.17798968401042592,2.5621516602007657,0.2535308413615308,0.20754547908004536,0.24476813518482404,373451392.0
1.3114996780130759,1.8727950278254881,0.39940186896698054,2.238107844917583,0.20725037681555947,0.22674246643234844,0.2607861643625551,370802528.0
1.3427264650991368,1.9908125281901508,0.18683006621917625,2.988359910253119,0.2740765000932338,0.13560612045611756,0.21614198592935738,370788384.0
1.2832864141210583,2.2086629506267306,0.08133193075110323,3.094983246219623,0.2307215058854292,0.16156429841734274,0.23194006629838293,369478080.0
1.268674842727931,1.6547790738785433,0.13405580846269421,3.469460903925988,0.16264551696794285,0.24732156161887398,0.20528696134940067,369204064.0
1.3298402027474756,2.3300557044812713,0.3146065437506177,3.2944733556287145,0.2668678939414934,0.21538666016435648,0.2512980623299757,365239712.0
1.1386331855725738,2.30761115275003,0.3146575144266124,2.2628545576018766,0.2616561115715037,0.26302099847267013,0.15646502514395813,359542208.0
1.0965732926586402,1.6975172113816013,0.3215790602155284,2.1847584880493076,0.13633121055568836,0.2698197490245905,0.1365578367266914,358993344.0
0.6776299204748388,2.1846915723976092,0.154814231210128,2.4097653198105085,0.1722031522201138,0.24357936487201443,0.14380788944295422,357458048.0
1.1211146753774024,1.6382779203948037,0.3197428189054208,2.1883911943407157,0.10621502489062444,0.2633282431103641,0.13181094834783608,356928704.0
0.6863119127209374,2.4756985594981455,0.11906796942542072,3.448938503200188,0.24954451186199275,0.25897355080795526,0.18823365266458514,355310720.0
1.3593399199782064,2.538405327595276,0.2862826485977365,2.275119438636289,0.26406961273022883,0.2457565234316485,0.24280490070456995,354713504.0
